,app_name,at,content,score,sentiment,word_count
6314,MyChart,2/12/24 3:00,Helps me alot knowing when i have my appointments what was spoken in the meeting what ive had done and keeps me informed and updated highly recommend,5.0,competence,27.0
6315,MyChart,3/13/23 18:16,"Absolutely love this app. It's a time saver no being put on hold. I'm able to obtain refills, review test results & ask questions. Helps me track appointments, lists my medications, and is truly a God sent.",5.0,competence,37.0
6316,healow,4/28/23 12:15,This is not very useful/comprehensive as a Patient Portal as most other medical apps.,2.0,competence,14.0
6317,MyUPMC,1/31/20 9:06,It's a lot quicker and very easy to use. Helps manage appointment better.,4.0,competence,13.0
6318,Doctor on Demand,2016-09-10 12:22:25,"Very nice & helpful. Professional. Kept it short, which I liked, all the while making you feel like they care. Will highly recommend to others!",5.0,competence,25.0
6319,MDLive,2023-09-24 08:55:08,"Doctor didn't listen didn't read my medical info/history/medicine I am currently taken. Dangerous, thank God for the Internet and I'm happy I checked first.",1.0,competence,24.0
6320,Doctor on Demand,2015-08-21 21:45:21,Helpful concerned and we will follow his advice,5.0,competence,8.0
6321,FollowMyHealth,4/27/17 1:19,Very well made app. Intuitive and highly useful!,5.0,competence,8.0
6322,Doctor on Demand,2024-04-28 21:35:33,Friendly service and a very short wait time.,5.0,competence,8.0
6323,Ada,2024-07-23 06:38:47,The assessment process gave me a different and helpful way of reviewing my symptoms. Helped me confirm my future course of action.,5.0,competence,22.0
6324,Ada,2017-05-20 06:02:23,Its really amazing. Especially because it clears out my doubts relating to fear of having different deseases which are not even there.It tells me the real problem i have.. Really Helpful App.,5.0,competence,32.0
6325,healow,8/20/21 3:09,"Easy to use. Can access my account with no problems. Helps keep up-to-date with my appointment, medications and test results. I can change an appointment without having to call the office. Love it",5.0,competence,33.0
6326,FollowMyHealth,2017-12-30 21:28:28,Awesome providers. Great knowledgeable staff with compassion & empathy. The app itself is useful & has  helpful information regarding your health . Helps keep you informed   Great app !!,5.0,competence,29.0
6327,LiveWell with Advocate Aurora,2021-03-31 12:55:08,"Timely, efficient and listened and addressed patient concerns",5.0,competence,8.0
6328,Ada,2023-06-15 01:46:35,"Helped to fuel my anxiety at times as well as calm my anxiety down... so same as when I go to a dr... only difference is this is not medical advice from a professional, it's just an AI.",5.0,competence,38.0
6329,K Health ,2020-07-29 11:09:41,"Unhelpful doctor, had to use a different service.",1.0,competence,8.0
6330,Ada,2019-05-28 22:17:32,such a great and easy app to use. Helps you when you feel sick. Just let it know your symptoms and be on your way.,5.0,competence,25.0
6331,FollowMyHealth,1/4/24 12:18,Helpful features. User friendly app. Facilitates convenience in reaching to an individual 's medical facilities:),5.0,competence,15.0
6332,FollowMyHealth,8/19/19 22:54,"Great app! Easy to use! Love that I can message my doctors, view Rx, allergies, medical conditions - everything! ***08/2019 Update*** Still love this app, so very convenient, complete, and easy-to-use! I message my doctors, request prescriptions/refills, and make/reschedule/cancel appointments all through the app! Awesome!",5.0,competence,45.0
6333,Ada,2017-07-29 23:54:50,Helping me know what to do with health care... Fantastic app,5.0,competence,11.0
6334,Ada,2019-07-18 17:03:33,Very Helpful! Yes i had the thing i said. Acute Bronchis. Thank you!,5.0,competence,13.0
6335,FollowMyHealth,3/15/19 17:23,Very convenient! Helps me stay up to date and easliy track my health.,5.0,competence,13.0
6336,HealthTap,2013-10-13 14:34:29,"Helpful. Would love ability to refine results, but a free site with so much info is fabulous.",4.0,competence,17.0
6337,HealthTap,2013-05-02 19:56:37,Helpfull for needy.... nyc app on d tap....,4.0,competence,8.0
6338,Doctor on Demand,2021-09-28 07:41:55,Timely and Professional Doctors with a niche for wellness and wellbeing.,5.0,competence,11.0
6339,MyUPMC,2021-09-15 21:54:16,Awesome quality service. Warm welcoming Patient friendly environment.,5.0,competence,8.0
6340,Ada,2020-07-05 12:38:49,Me ajudou bastante ❤️💆🏽 Helped me a lot❤️💆🏽,5.0,competence,8.0
6341,MyChart,2023-11-01 09:42:37,Great app. Easy to navigate. Helps keep me informed,5.0,competence,9.0
6342,Practo,2021-05-22 00:15:36,Very good app. Available Doctors are very knowledgeable and polite,5.0,competence,10.0
6343,Practo,2022-08-13 02:47:08,Helpful App for those who are new to any Area of residence,5.0,competence,12.0
6344,MyChart,8/7/23 12:04,This has helped alot with communication problems. Update: recommendation- depending on how closely devs work with each facility; I suggest allowing parking stubs to be validated by QR code after visit.,5.0,competence,31.0
6345,healow,2022-06-09 07:31:57,"Professional, concise & swift. Easy interface to navigate!",5.0,competence,8.0
6346,Practo,6/6/20 9:37,"Helpfull app, timely updates all the health status",5.0,competence,8.0
6347,healow,9/14/19 7:38,"Healow allows the Patient to contact there Doctors and other provider as needed,which intern makes life a little easier for everyone.",5.0,competence,21.0
6348,Practo,6/26/18 4:15,"Helpful, with the rating you can find good doctor and their availability. 
Getting appointment fixed to is easy.",5.0,competence,18.0
6349,MyChart,2022-12-13 20:54:50,Helps me be more involved in my healthcare follow-up,5.0,competence,9.0
6350,Ada,2017-05-03 19:00:43,"Helped, but could provide means to ease symptoms for common/simple illnesses too.",4.0,competence,12.0
6351,MyChart,2021-10-26 06:41:45,Easy to use. Helpful if you can't remember something and easy to get ahold of doctor(s) if needed,4.0,competence,18.0
6352,Practo,2019-10-08 11:28:55,Awesome app. Genuine.. Works perfectly when u r new in place..,5.0,competence,11.0
6353,Ada,10/17/17 0:51,Helps it says the same basic thing as my doctor,5.0,competence,10.0
6354,Doctor on Demand,2018-10-12 13:08:41,The doctor was very nice friendly and Knowledgeable. It was very easy to set up and get everything taking care of.,5.0,competence,21.0
6355,Doctor on Demand,9/11/20 12:10,Great Service to have when you can't make it to the doctor's office. Knowledgeable physicians to help in almost any situation.,5.0,competence,21.0
6356,United Healthcare,3/14/20 11:47,"Nice, easy to use. Help me track my bills.",5.0,competence,9.0
6357,Doctor on Demand,2021-07-09 12:46:01,Very easy to use and I really liked the Dr I saw this time. Update: I have now seen the same provider several times and she is amazing. Highly recommend this service.,5.0,competence,32.0
6358,MDLive,2/8/23 9:14,Has made my life so much easier living in a rural community! Professional care!,5.0,competence,14.0
6359,MyChart,8/18/23 12:43,"Timely responses to messages sent regarding prescriptions, appointments, and general medical information.",5.0,competence,12.0
6360,FollowMyHealth,10/21/21 21:19,Helps me keep some control over my own health. Extremely helpful to keep a watch on my eating habits.,5.0,competence,19.0
6361,Practo,2022-04-04 07:47:52,Great App helps finding best Doctors and Medical Support. Love it.,5.0,competence,11.0
6362,FollowMyHealth,2016-09-15 00:38:56,"Easy to communicate with doctors, see appointments and medical information, etc. Awesome job on this app!",5.0,competence,16.0
6363,Ada,2020-09-16 09:07:39,Helps me to explain my prob to the doctor,5.0,competence,9.0
6364,K Health ,2023-11-19 08:44:28,Only useful for self-diagnosis. Support you get from so-called clinicians is next to useless. Was hoping to save myself from a trip to urgent care from basic bacterial infection - shouldn't have wasted my time.,1.0,competence,35.0
6365,Teladoc Health,12/31/17 23:16,"Fast response time, and when you live in a rural area, time matters.",5.0,competence,13.0
6366,HealthTap,2021-01-22 02:25:02,Helpful and efficient. I may have waited 5-7 minutes but it honestly wasn't a big deal. The doctor was kind and he was also quick which for me when I am not feeling well is a even better score for me.,5.0,competence,41.0
6367,Ada,2020-01-30 05:45:53,Great going to ask doctor to see me and tell me if i really have tonsillite Edit: It was tonsillitis,5.0,competence,20.0
6368,FollowMyHealth,11/10/22 8:08,Helps remember my appointments and details of my visits.,5.0,competence,9.0
6369,FollowMyHealth,10/8/22 14:33,Responsive. Multiple options to open. Easy to use New version as of 10/4/2022 works well too.,5.0,competence,16.0
6370,United Healthcare,1/16/24 10:43,Unable to find Medicare Endodontists within 40 mile area! shame on you!,1.0,competence,12.0
6371,Doctor Anywhere ,7/13/24 16:53,User-friendly and has many medical professionals to talk to.,5.0,competence,9.0
6372,MyChart,2021-11-15 23:47:07,Wonderful. Helps so much with communication and follow up with all medical needs.,5.0,competence,13.0
6373,healow,2019-12-19 22:51:19,Works great. I was even able to get a problem addressed through contacting my doctor through the app. Fully recommend,5.0,competence,20.0
6374,Teladoc Health,2018-09-14 17:29:46,"Honestly, without the service that teledoc provides, I would probably never be able to be seen for sickness...",5.0,competence,18.0
6375,MyChart,2021-11-03 14:23:41,Slow response when things/ questions Need Immediate Answers,4.0,competence,8.0
6376,HealthTap,2014-03-19 20:17:44,I sent a question for one of the doctors and got a reply very quickly. Helpful app. Definantly recommend people download this.,5.0,competence,22.0
6377,Practo,2017-10-05 02:37:16,Helps you to get access to doctors very conviniently. Cancellations are very well taken care off.,5.0,competence,16.0
6378,Ada,2018-07-07 04:10:31,It Is A Great App and very Helpful,5.0,competence,8.0
6379,MyChart,2022-10-06 08:41:07,Great health care! Supportive about helping people. Good experience.,5.0,competence,9.0
6380,Teladoc Health,6/11/23 9:58,"Complete trash, Doesn't list Medicaid yet Medicaid covered teledoc appointments",1.0,competence,10.0
6381,MyChart,5/4/24 16:29,"Easy to communicate with your doctor. You can look at your complete medical history, medicine and test and results while at home. It don't take long to get results.",5.0,competence,29.0
6382,Ada,2021-03-06 15:59:35,"Accurate most of the time, I definintely reccommend this app!😀",5.0,competence,10.0
6383,FollowMyHealth,8/25/19 14:07,Easy to communicate with practitioners and find results.,5.0,competence,8.0
6384,MyQuest,2018-01-22 18:36:45,Timely easy to use reporting. Very useful tool.,5.0,competence,8.0
6385,Ada,2017-08-08 20:04:28,Helpful and amazing app   Loved it in the first use,5.0,competence,10.0
6386,FollowMyHealth,5/27/22 16:34,Help me with my test results and and appointment reminders,5.0,competence,10.0
6387,Ada,2019-08-31 04:31:19,"Helps you a lot, such a useful app",5.0,competence,8.0
6388,LiveHealth Online Mobile,2023-07-21 18:58:47,Fast and Efficient. I was able to talk to the doctor same day and received my prescription for my (+) covid test with symptoms. Live health agent was very helpful.,5.0,competence,30.0
6389,Teladoc Health,2018-10-07 00:34:41,"Fairly short, easy to fallow, right to the point",5.0,competence,9.0
6390,Doctor on Demand,4/27/23 17:39,Very Professional Dr's Answered all of my questions,5.0,competence,8.0
6391,Practo,2016-03-03 01:21:44,Helps you find the best doctor in your locality. Super Easy to use :),5.0,competence,14.0
6392,MDLive,2021-01-01 16:17:45,Helpful each time I've had to use them,5.0,competence,8.0
6393,Teladoc Health,2022-08-16 10:36:41,Helps a lot when you or someone else in your household has tested positive for Covid-19.,5.0,competence,16.0
6394,Ada,2018-05-29 11:05:51,"Helpful and easy to use, excellent app, please add some mental illness and 
disorder in your database , and app is fantastic it's like our personal 
doctor , I'm very happy to found this app",5.0,competence,35.0
6395,Doctor on Demand,2022-05-22 17:19:34,A lot of the Dr.s are of Great Help for My Medical Needs Also they are prompt!!,5.0,competence,17.0
6396,MyQuest,3/11/24 5:54,They are always Professional and quick. Great place to have my testing done.,5.0,competence,13.0
6397,Doctor on Demand,2022-06-13 14:47:23,Fast and thorough. Helped me when my PCP would not even talk to me on the phone.,5.0,competence,17.0
